SMILES	GATS2Z	ATSC0c	SLogP_VSA2	F02(O-O)	GATS2v	GATS1se	ATSC1se	ATSC7c	GATS2se	ATSC1dv	MINssCH2	VSA_EState2	AATS4s	EState_VSA5	ZMIC1	observed	predicted
CCO	1.881755476154015	-1.282478586686299	-1.0663480206712215	-0.5652972886470015	2.4617515837961905	1.40521480507435	0.3100987890924576	0.14179769457424515	0.648711961554758	-1.335831507553621	-0.12909081252059112	-1.1202168381656985	-1.884478339241536	-0.9209993010949147	-2.1921141611676176	1	1
CON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nc(C)c(CC(=O)O)s3)CSC12)c1csc(N)n1	0.8168416211801702	1.8971887455044347	1.4113459420555794	0.7525408700600461	-0.6152313471609856	0.10244858557080817	-1.0976574228160874	-0.23142551874499168	-0.6174345923960186	0.6824096461820707	-0.9096866391844021	2.712402468387743	0.4491864525332229	2.8389735879789058	0.12977583254150352	0	0
COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1	-0.49721341774958955	-0.6784241035913678	-0.6307362194888257	0.09362179070652231	-1.148701292490464	-0.818803309750816	0.48240215775515033	0.36791639152918215	0.25427873450523697	-0.4683212174355598	0.8997645808273295	-0.16909183661623084	-0.539477896369427	0.3419404599508642	-0.46873654864389086	1	1
CC(=O)NCCCS(=O)(=O)O	0.9672371912562217	-0.6951845311346957	-0.40455198682699556	1.41145994941357	1.8379061902416347	-1.046154152533313	0.6636200459804023	1.0554643994009762	-1.18219107045529	-1.511641493308784	-1.2772718284298417	-0.5052831220287052	0.13772233363947906	-0.4227619455627272	-1.2990990800725157	0	0
CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)c(N)cc1OC	0.6185314676712628	0.06854201752798667	0.49957423741054824	0.09362179070652231	-0.08014578061432015	-0.8192059440447274	0.7134983277833374	-0.10929274171804984	0.08595827873575149	-0.08046847055977634	-0.8136355334917937	-0.225536843694622	0.30904006820872987	0.9619451599466332	-0.4816023314873469	1	1
CC(=O)NCC1CN(c2ccc(N3CCOCC3)c(F)c2)C(=O)O1	0.04795863401307067	0.30527848421452336	0.4905129536267096	0.09362179070652231	-0.22877010612518148	-0.5047925075086929	-0.11396383591392147	0.32665507129817506	0.11150324013818322	0.38868334481796185	-0.14546741406570102	0.4524557043961271	-0.008515458839905234	0.36637961122070717	-0.3653415284815063	1	1
CCCCC1C(=O)C(=O)N(c2ccccc2)N1c1ccccc1	0.05712002215629011	-0.765941217165719	-0.8616789210430639	-0.5652972886470015	0.7671398549614811	-1.5616329477440138	0.9286669041921531	0.10655929756187782	-0.5051398805456299	0.34199029681899984	0.7487822130928337	0.38894007785352497	-0.27502697743985277	-0.5605541747058493	0.5813106990280695	1	1
OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1	1.9038235324844486	-1.023779455816868	-0.45673655234697	-0.5652972886470015	1.5832980664451777	1.0213420943709106	0.5248615618190714	0.09348935480888751	0.7175147577808584	-0.45923810263750114	1.1790640405855015	-0.9668139920392186	-1.024896882112945	3.717309289821532	0.6338164698352199	1	0
CCn1cc(C(=O)O)c(=O)c2cnc(N3CCNCC3)nc21	-0.43178717437425235	0.26153183981525646	0.296439546703913	0.09362179070652231	-0.9117168671579442	0.07615751880247976	-0.27211275389462414	-0.9802909814996763	-0.3728960009690066	0.4469551999102911	0.4282018122137982	0.9319006938824824	0.9976840734455591	-0.029140218429242543	-0.4532672679881029	1	1
CCNCC(O)c1cccc(O)c1	0.9470262383713441	-0.4851842312859516	-0.6722627450763201	-0.5652972886470015	1.1186856651508943	1.4713225295887786	-0.049409389113939786	0.017266789105981242	0.20299763096788692	-0.9251094089047108	0.4097335953900496	-1.1202168381656985	-0.4309143540094212	-0.9209993010949147	-1.0985883182532807	1	1
COc1cc(C)c(C=CC(C)=CC=CC(C)=CC(=O)O)c(C)c1C	-0.6428316922400723	-0.2865748630535763	-0.8462624122181757	0.09362179070652231	-1.122970440534074	-0.08913985554560418	0.3884279000210858	-0.07048567670456646	-0.3216034158184872	0.741011078467018	1.0049373161797241	-0.4865481600058468	-0.5482508808281477	0.7172861998712836	0.5774627951564482	1	1
CC(C)(C)NCC(O)COc1ccccc1C1CCCC1	1.0740663461056315	-0.5711843464875377	-0.4478834054778327	-0.5652972886470015	0.9829823159168448	0.9246289533840527	0.3987157403689637	0.09554496987727798	0.7786492429889321	-0.15297849048519138	0.054898009692797914	-1.1202168381656985	-1.1432318064295879	1.3275395519615723	-0.38337352808699976	1	0
Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CC2	-0.9040292726007618	-0.6894619704327591	-0.22351347259028065	-0.5652972886470015	-0.766040959910017	-1.3371300563886017	1.3739037555781084	-0.10333799142513259	-0.8034417559727502	1.1388367876077492	0.3419469619443587	0.29105199280555777	-0.13567253767049403	-0.9209993010949147	0.3752272487593215	1	1
CC1(C)SC2C(N=CN3CCCCCC3)C(=O)N2C1C(=O)O	0.5781670926725583	0.0647202542870304	0.8617852909625947	0.09362179070652231	0.1264349056955409	-0.4196160476273733	0.21220593397771106	-0.5713224141781242	-0.7374630021997686	0.19891855873143918	1.3928047019447292	0.7948594533817759	-0.5557205069082299	1.2797905859516963	-0.4328726197337896	0	0
COC12CCC3(CC1C(C)(O)C(C)(C)C)C1Cc4ccc(O)c5c4C3(CCN1CC1CC1)C2O5	-0.12837307303064452	0.23897494081573212	0.5300606332340563	-0.5652972886470015	-0.515672495306161	0.4767617003607225	0.30792483763509587	-0.9544331913238256	0.4703800640428695	1.6994455408336833	1.2134772864291556	-0.9508846382449302	-0.8955451983871582	1.2747609906408917	0.456250160625627	0	0
NC(C(=O)O)C(O)c1ccc(O)c(O)c1	-0.8211101944054118	0.9050153807999581	-0.3616408689955707	0.09362179070652231	1.1232593760873486	1.6607839609607506	-1.6669620488308539	0.4595549027136726	-0.4733342665120693	-1.3813535055213157	0.0042557180866829	-0.4918473328609164	1.7257597938640252	-0.48445894742393536	-0.8830288105651871	1	1
CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21	0.44695377045594237	0.07463241576337164	-0.26235472168080054	0.7525408700600461	1.1914710006899258	-0.42633730985753604	0.3815562347360518	0.945471167471341	-0.497106162742443	0.7460840023384898	-0.44087950402766213	0.3330981640894718	-0.557330093416748	-0.5199544920443574	0.457776545246419	0	0
CCOc1ccc(NC(C)=O)cc1	-0.110317139441814	-0.7263254997067874	-1.0391221178654646	-0.5652972886470015	0.23004515729271868	-0.19431723628536676	0.3991996044872188	0.6381288031310924	0.30869573448924653	-0.25733395840222567	0.6924234078657872	-0.47909920245431953	-0.3313596654615699	-0.4227619455627272	-1.1446357552621595	0	1
O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O	0.8760085948494261	0.10180570440133041	-0.638149495674519	3.388217187474141	0.514599816836151	2.413363899961921	-3.3702066024830586	-0.862375100286431	-1.2562227858912225	-3.1010250676676403	-1.2893528576376407	1.035456490600263	4.994124579412318	0.8251621135890027	0.24375511424920002	0	0
CC1(C)SC2C(NC(=O)C(NC(=O)N3CCNC3=O)c3ccccc3)C(=O)N2C1C(=O)O	0.12577323983907546	1.2856593963376017	1.2572890756317272	0.09362179070652231	-0.06012970556453358	-0.3394327756101279	-0.7952417754516065	-0.9713137670660213	-1.1269824360487888	0.3630756689161431	-0.28258175023262105	2.730764840378687	0.7731702863032712	0.27799602187528416	0.5358541042653425	0	0
O=S(=O)(O)OC1C(O)COC(OC2COC(O)C(OS(=O)(=O)O)C2OS(=O)(=O)O)C1OS(=O)(=O)O	-0.8024163636979333	2.472161068101468	2.769357804586432	16.566598774544616	0.08230073945645881	0.7922360355492608	-3.472067753135322	0.8311879093517028	-0.3984903831977334	-4.882797382072444	-2.601795806135282	-1.1202168381656985	0.8168497525517475	-0.9209993010949147	3.142960615807565	0	0
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(C)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O	0.2551050065221844	3.102551224941752	1.6811494758707768	2.0703790287670936	-0.8842997200384205	0.6425676048762824	-1.857489188077564	1.0259770984782621	1.0180973437627465	0.7842532268020999	-0.578247919006595	-0.3168196458113872	0.027738342988268053	0.10225349523988893	1.343951922539742	1	1
NS(=O)(=O)c1cc(Cl)cc(NCc2ccco2)c1C(=O)O	-0.31267144941377917	0.2944832293948495	-0.801784348305129	0.7525408700600461	-0.48601000258993193	-0.2708137648817863	-0.26584667180801136	1.4945936200011678	-0.47949616505559733	-1.4728554537483745	-0.3039735187699686	-0.47294734765972307	0.9989316976228784	-0.03375701027448762	-0.6097211520835675	1	1
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1	-0.09838758227408165	0.3130316168849835	-0.3559249112586911	0.09362179070652231	-1.5685290472542526	-0.16261388727710002	0.14989500325736085	-0.06194919449197231	0.12354975059384084	-0.7591294806732808	0.8246615472097117	-0.6495983409673122	1.21922822259593	2.2849552635947856	-0.3160948409365912	1	1
CCOC(=O)OC(C)OC1=C(C(=O)Nc2ccccn2)N(C)S(=O)(=O)c2ccccc21	-0.7427443255752051	0.9795597982274147	0.22585277943037332	2.7292981081206173	-1.078135806092338	-0.6409520131611656	0.4143055208332618	-0.7044768768062595	-0.47650417563542685	0.299234209187572	-0.4212493922393884	0.60000936592185	1.4104205445206937	1.4034040991847834	0.33721313267276126	0	0
NC1C(O)OC(CO)C(O)C1O	0.8818544476597197	0.16845307439445797	0.4966195946211935	0.09362179070652231	2.390180672054933	2.0413272145644576	-1.798933918593934	0.1798934447399733	0.7293647641652775	-1.5915576038534025	-1.5999613711915566	-1.1202168381656985	1.3091355863088292	-0.9209993010949147	-0.8050811521098228	0	0
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1	-0.4933000472771206	-0.5449237528111125	-0.8913713695759057	0.09362179070652231	0.2383940154035623	-0.9086296843025176	0.28052647356751204	0.6027494111104352	-1.282815269229647	-0.5336836623863584	-0.4835498698396993	0.2728558747686335	0.573978184623314	-0.9209993010949147	0.08421579988105737	1	1
CC(CO)NC(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1	0.2462993262256863	-0.3451181979826645	0.3437288753264597	-0.5652972886470015	-0.4374766849095009	0.36873250747987146	0.11781302200397366	-0.18786227079049211	0.15466798445099456	0.000997198389819932	-0.7257242173720868	-0.030165407059585234	-0.5603917542871858	0.6683426066663554	-0.8014139158681818	1	0
NC(Cc1ccc(N(CCCl)CCCl)cc1)C(=O)O	0.7504201344667061	-0.2699675713905228	-0.037578674450240726	0.09362179070652231	0.8896437805673749	-0.12264165094296955	-0.11159936152903949	-0.11398793326894525	-0.1737393402754182	-0.5446755687461173	0.01399759776610395	-0.353689323578443	-0.5089766067647943	-0.9209993010949147	-0.4625555680660786	1	1
CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21	-0.5764195553933141	0.13319397447769024	0.3637559917807839	0.09362179070652231	-1.3508880015820557	-0.710328961096086	-0.0034562846507255576	0.08945639454596088	-0.2661696143905323	0.6924832972814341	0.3629668272042014	0.5437731084501523	0.4652821913697625	-0.038529406091099325	-0.3295813383320471	1	1
CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1	-1.119870446263578	0.6855395435286012	0.05632512467673253	0.09362179070652231	-1.9907991725910206	0.013585587086783594	-0.2993969841716908	1.0221674046984488	-0.08547240579601517	1.2000612554982797	-0.9472049970806428	0.8170787707802284	0.25655231565952036	-0.9209993010949147	-0.156980612574746	1	1
CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O	0.606805443474795	2.067961679576626	0.9949393128392774	0.7525408700600461	-0.17897497823227473	0.012293089713330095	-0.8511413085006636	1.5569189870202418	-0.6390648050485327	0.8769687469079476	-0.04044402357484879	2.4732954870229347	0.6279727262206288	1.6616241112443537	-0.10453692827761714	0	0
CC(C)NCC(O)COc1ccc(CC(N)=O)cc1	0.6308059566113817	-0.09773185313135951	-0.22991035493200865	-0.5652972886470015	1.049080919035419	0.6702520985485427	-0.08959351185908648	1.3109787686146392	0.34021502960748484	-0.41024148656985243	-0.1833607014251601	-0.47519325821072134	-0.7163459947743964	-0.9209993010949147	-0.8557639651954961	1	1
CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3C(O)C12	-1.601451390094207	2.2640514790236534	1.42080436002469	-0.5652972886470015	-1.3292632271171092	0.7413688403312104	-2.298245377636577	1.7138876437229902	-0.3553839860038266	0.2560718209479576	-0.6506501837985964	1.2764732272914072	1.7727202381508695	2.253771910708097	0.09232267085027972	1	1
Cn1c(=O)c2c(ncn2CCO)n(C)c1=O	-0.9321100078219684	-0.15515364777680737	-0.4309616910316064	-0.5652972886470015	-2.805707267997025	0.19205183326957254	-0.34941457586903635	-0.6216630081014257	-0.13238640964759676	0.21614626143767357	-0.8149867435464896	0.5282211915236024	1.6656419536663905	0.6987791005752122	-0.9195491692293412	1	1
CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12	-0.3222970209614967	-0.6456383758610748	0.14285729319871102	-0.5652972886470015	0.1976652705140461	0.4813433461284827	0.3023412684677532	-0.12702311323187745	0.7117660292170975	-0.06265224995670293	-0.1712159701609032	-0.7212849945669472	-1.020669153266552	-0.9209993010949147	-0.4361321258617772	1	1
CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)OCC	0.29669387526229535	0.4655256627862582	0.5289143024459029	0.7525408700600461	1.4961215384694309	-0.415765494703762	0.1318498352649046	-0.9075908142569715	-0.7692631104954737	0.7899363655891213	-0.04395303819109541	1.189781444274861	-0.2982315338950786	-0.9209993010949147	0.37166863938309375	0	0
COCc1c(C(=O)OC(C)C)[nH]cc2nc3ccc(OCc4ccccc4)cc3c1-2	-0.003152257019014564	0.22950059048210764	-0.4733879524783445	0.09362179070652231	-0.9726456218696596	-0.016207725776789656	0.3227766665934713	-0.04455400178595715	1.0770276013215216	0.8403743176755449	-0.11640390242700469	0.10139741495500303	-0.18755238085231374	-0.9209993010949147	0.31453793631982047	1	1
CC(Cc1ccc(O)cc1)NC(O)Cc1cc(O)cc(O)c1	0.11833997985872265	0.6528854374962014	-0.3528474063812125	-0.5652972886470015	1.0143369133779705	1.4192208867697058	-0.7001104251742264	-1.5088270514637956	-0.4636029039132234	-0.80703418144216	-0.06855799562279698	-1.1202168381656985	-0.33359724043997574	0.38862175991802345	0.10869978484546393	0	0
CC(C)NCC(O)c1ccc(NS(C)(=O)=O)cc1	1.6664732923582968	-0.6329531991245309	-0.36404040371403384	0.09362179070652231	0.8648638149667627	-0.7573444868353414	0.785252111961184	-0.16881506862041	-0.43539881520938917	-1.055178997852427	0.3176817002379894	-1.1202168381656985	-0.4781115087430314	-0.9209993010949147	-0.7201221574349296	1	1
Nc1nc2c(ncn2COCCO)c(=O)[nH]1	0.08263004951182192	0.16871497003544772	-0.1779453381806022	-0.5652972886470015	-1.0931536760608869	1.3871186314675692	-1.1698236089785057	0.31259944142616647	0.7019524454177043	-0.6498153964481569	-0.7758331140904782	0.17690631088946704	0.8781634648677771	-0.1370286337988627	-1.198339259213336	0	0
NC(=O)c1cn(Cc2c(F)cccc2F)nn1	-1.3431324635899426	-0.669063374332562	-0.7539255264558918	-0.5652972886470015	-0.2044280264708143	-1.2276415110072172	0.3091198874413692	-0.5555651266056428	-0.3803624329855181	-0.5257149857959771	-0.9541095497426036	-0.47445469986078354	2.904964113445057	-0.038529406091099325	-0.9089975648881918	1	1
